股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,成交量,成交额(万元)
000547,航天发展,2026-06-05,20.0200,20.8700,19.6500,20.4700,1401280,286842.02
000548,湖南投资,2026-06-05,4.6700,4.8100,4.6400,4.7700,72900,3477.33
000550,江铃汽车,2026-06-05,17.2600,17.7000,17.0000,17.0900,42646,7288.20
000551,创元科技,2026-06-05,15.1100,15.2200,14.6000,15.1200,127628,19297.35
000552,甘肃能化,2026-06-05,2.8700,2.9700,2.8600,2.8900,1105915,31960.94
000553,安道麦A,2026-06-05,6.0800,6.1400,6.0000,6.0200,73266,4410.61
000554,泰山石油,2026-06-05,6.6700,6.8300,6.6100,6.7300,140667,9466.89
000555,神州信息,2026-06-05,12.2000,12.3700,11.9300,12.1200,210585,25522.90
000557,西部创业,2026-06-05,4.0900,4.2000,4.0800,4.1500,75436,3130.59
000558,天府文旅,2026-06-05,3.5900,3.6900,3.5800,3.6100,274041,9892.88
000559,万向钱潮,2026-06-05,14.7100,15.5000,14.1000,15.0600,1021651,153860.64
000560,我爱我家,2026-06-05,2.5800,2.6400,2.5300,2.5600,691180,17694.21
000561,烽火电子,2026-06-05,7.9900,8.3600,7.9300,8.2400,182977,15077.30
000563,陕国投Ａ,2026-06-05,2.9400,2.9700,2.9200,2.9600,242169,7168.20
000564,供销大集,2026-06-05,1.6000,1.6900,1.6000,1.6300,3050813,49728.25
000565,渝三峡Ａ,2026-06-05,6.6200,6.7600,6.5200,6.6600,98726,6575.15
000566,海南海药,2026-06-05,3.9700,4.0600,3.9400,3.9900,221009,8818.26
000567,海德股份,2026-06-05,5.8900,5.9500,5.7400,5.7800,200575,11593.24
000568,泸州老窖,2026-06-05,87.0400,88.1800,86.4400,86.8800,73873,64180.86
000570,苏常柴Ａ,2026-06-05,5.4900,5.6300,5.3900,5.5200,119203,6580.01
000571,新大洲A,2026-06-05,5.6900,5.7900,5.3500,5.4400,261560,14228.86
000572,海马汽车,2026-06-05,4.4300,4.5200,4.3500,4.4400,417465,18535.45
000573,粤宏远Ａ,2026-06-05,4.2400,4.4300,4.1200,4.3600,316378,13794.08
000576,甘化科工,2026-06-05,7.3100,7.5200,7.2000,7.4300,79593,5913.76
000581,威孚高科,2026-06-05,18.7000,19.0000,18.5600,18.6700,71755,13396.66
000582,北部湾港,2026-06-05,13.2400,13.2500,12.3800,12.5200,1209840,151471.97
000586,汇源通信,2026-06-05,16.9000,17.1000,16.2900,16.3100,141225,23033.80
000589,贵州轮胎,2026-06-05,4.5900,4.6600,4.5600,4.5700,265940,12153.46
000590,古汉医药,2026-06-05,9.7600,9.9300,9.5900,9.7900,38537,3772.77
000591,太阳能,2026-06-05,5.5200,5.6300,5.2400,5.2600,1615915,84997.13
000592,平潭发展,2026-06-05,8.0700,8.2400,8.0100,8.0600,1070301,86266.26
000593,德龙汇能,2026-06-05,20.3900,21.0500,19.9000,20.2300,106389,21522.49
000595,*ST宝实,2026-06-05,7.0000,7.2000,6.8200,7.0700,234043,16546.84
000596,古井贡酒,2026-06-05,89.2000,90.9000,87.5200,88.2200,27145,23947.32
000597,东北制药,2026-06-05,4.4200,4.4900,4.4100,4.4400,105585,4687.97
000598,兴蓉环境,2026-06-05,6.9300,6.9800,6.8500,6.8700,257269,17674.38
000599,青岛双星,2026-06-05,5.1600,5.5000,5.0900,5.1000,407435,20779.18
000600,建投能源,2026-06-05,12.3100,12.9900,11.3400,11.4800,988470,113476.36
000601,韶能股份,2026-06-05,8.6100,8.9800,7.8800,7.9700,1758943,140187.76
000603,盛达资源,2026-06-05,30.1200,30.3900,29.4600,29.7100,138920,41273.13
000605,渤海股份,2026-06-05,6.1600,6.3400,6.0700,6.2500,47207,2950.44
000607,华媒控股,2026-06-05,3.4900,3.6000,3.4700,3.5500,137692,4888.07
000608,阳光股份,2026-06-05,5.2000,5.5200,5.0900,5.5200,765570,42259.46
000609,*ST中迪,2026-06-05,13.0300,13.0300,13.0300,13.0300,15412,2008.18
000610,*ST西旅,2026-06-05,7.4600,7.5300,7.3300,7.4200,18878,1400.75
000612,焦作万方,2026-06-05,11.4300,11.5100,11.0900,11.1600,407406,45466.51
000615,*ST美谷,2026-06-05,3.5700,3.6200,3.5100,3.5900,89627,3217.61
000617,中油资本,2026-06-05,7.4600,7.5000,7.3100,7.3300,814933,59734.59
000619,海螺新材,2026-06-05,5.4000,5.5500,5.2800,5.4500,80468,4385.51
000620,盈新发展,2026-06-05,2.9100,2.9200,2.8500,2.8800,1784140,51383.23
000623,吉林敖东,2026-06-05,17.0400,17.2600,16.9000,16.9700,105332,17874.84
000625,长安汽车,2026-06-05,7.9600,8.0900,7.9500,8.0000,572569,45805.52
000626,远大控股,2026-06-05,7.8600,8.6000,7.8500,8.0800,269157,21747.89
000628,高新发展,2026-06-05,53.8000,54.8500,51.8800,52.7500,113075,59647.06
000629,钒钛股份,2026-06-05,3.3400,3.3800,3.2800,3.3000,967077,31913.54
000630,铜陵有色,2026-06-05,6.6500,6.8100,6.4500,6.4900,3388795,219932.80
000631,顺发恒能,2026-06-05,3.3500,3.4600,3.2200,3.2400,349311,11317.68
000632,ST三木,2026-06-05,4.1000,4.2200,3.9500,3.9600,283755,11236.70
000633,合金投资,2026-06-05,5.4400,5.6500,5.3400,5.5500,97461,5409.09
000635,英 力 特,2026-06-05,6.9100,7.1000,6.7800,6.9800,59930,4183.11
000636,风华高科,2026-06-05,60.0000,62.1700,57.9600,59.6500,1692663,1009673.48
000637,茂化实华,2026-06-05,4.1700,4.3300,4.1400,4.2500,108224,4599.52
000639,ST西王,2026-06-05,1.6200,1.6200,1.5600,1.5900,630699,10028.11
000650,仁和药业,2026-06-05,5.2700,5.3300,5.2600,5.2800,83908,4430.34
000651,格力电器,2026-06-05,38.7000,39.2700,38.4200,38.4600,367641,141394.73
000652,泰达股份,2026-06-05,3.5900,3.6800,3.5700,3.6300,153080,5556.80
000655,金岭矿业,2026-06-05,7.1400,7.2300,7.0500,7.1100,60949,4333.47
000656,*ST金科,2026-06-05,1.4100,1.4300,1.4000,1.4000,716940,10037.16
000657,中钨高新,2026-06-05,73.0300,74.3100,69.5400,70.1000,823078,576977.68
000659,珠海中富,2026-06-05,3.7900,3.7900,3.6600,3.6900,219353,8094.13
000661,长春高新,2026-06-05,69.3700,69.7700,68.1200,68.4300,53709,36753.07
000663,永安林业,2026-06-05,5.7500,5.9500,5.7000,5.8500,72776,4257.40
000665,湖北广电,2026-06-05,4.1700,4.3000,4.1100,4.2300,149949,6342.84
000668,*ST荣控,2026-06-05,18.5900,20.5900,18.5200,20.5900,56496,11632.53
000669,ST金鸿,2026-06-05,4.3000,4.4000,4.2400,4.2400,81407,3451.66
000670,盈方微,2026-06-05,9.6300,9.8500,9.3500,9.4200,1398299,131719.77
000672,上峰水泥,2026-06-05,16.0600,17.1700,15.9300,16.2300,297344,48258.93
000676,智度股份,2026-06-05,5.7100,5.8700,5.6100,5.7700,239557,13822.44
000677,ST海龙,2026-06-05,1.9600,2.1000,1.9400,2.0300,483343,9811.86
000678,襄阳轴承,2026-06-05,11.5800,12.1200,11.3200,11.8300,154572,18285.87
000679,大连友谊,2026-06-05,6.2300,6.4900,6.2200,6.3600,68867,4379.94
000680,山推股份,2026-06-05,10.8000,11.0700,10.7500,10.9000,278889,30398.90
000682,东方电子,2026-06-05,13.0500,13.1600,12.5100,12.8500,304893,39178.75
000683,博源化工,2026-06-05,7.0000,7.0900,6.8300,6.8700,447718,30758.23
000685,中山公用,2026-06-05,10.9300,11.0300,10.7600,10.7700,186635,20100.59
000686,东北证券,2026-06-05,7.7400,7.7800,7.6900,7.7000,205825,15848.53
000688,国城矿业,2026-06-05,38.2200,41.0000,37.6100,39.0600,224302,87612.36
000690,宝新能源,2026-06-05,5.8000,5.8700,5.2600,5.3300,2044885,108992.37
000691,亚太实业,2026-06-05,8.6500,9.1000,8.6100,9.0100,117689,10603.78
000692,惠天热电,2026-06-05,5.0800,5.4200,4.8200,4.8600,349364,16979.09
000695,科长三角,2026-06-05,13.9000,14.1800,13.2700,14.0100,143639,20123.82
000697,科大湾区,2026-06-05,11.2000,11.4100,10.9800,11.1300,129832,14450.30
000698,ST沈化,2026-06-05,3.4500,3.4900,3.4300,3.4500,32072,1106.48
000700,模塑科技,2026-06-05,18.2700,18.6600,16.9000,17.2900,1498653,259117.10
000701,厦门信达,2026-06-05,5.5000,5.8400,5.3700,5.6800,276093,15682.08
000702,正虹科技,2026-06-05,5.7900,5.9500,5.6700,5.8900,73394,4322.91
000703,恒逸石化,2026-06-05,13.1300,13.6200,12.9700,13.3400,582784,77743.39
000705,浙江震元,2026-06-05,6.7900,6.9500,6.6900,6.8500,52999,3630.43
000707,双环科技,2026-06-05,4.8000,4.9300,4.7700,4.9000,84837,4157.01
000708,中信特钢,2026-06-05,13.6600,13.8400,13.5100,13.5700,107128,14537.27
000709,河钢股份,2026-06-05,2.1700,2.2000,2.1700,2.1800,755534,16470.64
000710,贝瑞基因,2026-06-05,8.3500,8.5100,8.2700,8.3200,73407,6107.46
000711,ST京蓝,2026-06-05,5.9500,6.0300,5.7400,5.7500,880874,50650.26
000712,锦龙股份,2026-06-05,9.4400,9.4500,8.9800,8.9800,391535,35159.84
000713,国投丰乐,2026-06-05,5.8200,5.9800,5.8200,5.9600,40618,2420.83
000715,中兴商业,2026-06-05,4.9700,5.2500,4.9600,5.1800,141018,7304.73
000716,黑芝麻,2026-06-05,5.1800,5.6300,5.1000,5.3300,330964,17640.38
000717,中南股份,2026-06-05,2.1700,2.2200,2.1700,2.1800,148627,3240.07
000718,苏宁环球,2026-06-05,2.3800,2.4500,2.2900,2.3000,2161413,49712.50
000719,中原传媒,2026-06-05,13.1200,13.3100,13.1100,13.2600,33863,4490.23
000720,新能泰山,2026-06-05,5.0800,5.5300,5.0600,5.1600,1049122,54134.70
000721,西安饮食,2026-06-05,6.2700,6.4800,6.2300,6.3500,92702,5886.58
000722,湖南发展,2026-06-05,15.6800,16.1200,15.0100,15.1000,385188,58163.39
000723,美锦能源,2026-06-05,4.4000,4.4600,4.3400,4.3500,828718,36049.23
000725,京东方Ａ,2026-06-05,6.1100,6.7700,6.0100,6.4300,55041155,3539146.27
000726,鲁 泰Ａ,2026-06-05,5.8900,6.0000,5.8900,5.9500,39854,2371.31
000727,冠捷科技,2026-06-05,2.8900,3.1100,2.8100,3.0000,3740819,112224.57
000728,国元证券,2026-06-05,6.9700,7.0300,6.8900,6.9000,277113,19120.80
000729,燕京啤酒,2026-06-05,11.9100,12.2000,11.8700,11.9100,291135,34674.18
000731,四川美丰,2026-06-05,5.9100,6.0100,5.8400,5.9400,62338,3702.88
000733,振华科技,2026-06-05,61.0400,61.7700,55.9500,56.0700,740644,415279.09
000735,罗 牛 山,2026-06-05,5.2400,5.3200,5.1700,5.2100,188929,9843.20
000736,中交地产,2026-06-05,4.7600,4.8500,4.6000,4.7400,217772,10322.39
000737,北方铜业,2026-06-05,14.1300,14.5800,13.7900,13.8600,617182,85541.43
000738,航发控制,2026-06-05,18.7800,19.0900,18.5800,18.8100,171911,32336.46
000739,普洛药业,2026-06-05,16.2000,16.6600,16.1000,16.1300,77859,12558.66
000750,国海证券,2026-06-05,3.6000,3.6400,3.5800,3.5900,365012,13103.93
000751,锌业股份,2026-06-05,5.0800,5.1700,4.9800,5.0300,509327,25619.15
000752,*ST西发,2026-06-05,9.0600,9.1000,8.9700,9.0100,24170,2177.72
000753,漳州发展,2026-06-05,5.1900,5.2900,5.1700,5.2300,155999,8158.75
000755,山西高速,2026-06-05,5.1400,5.2000,4.9800,4.9900,153433,7656.31
000756,新华制药,2026-06-05,12.8500,12.9300,12.7600,12.7700,34969,4465.54
000757,浩物股份,2026-06-05,3.9000,4.0500,3.8600,3.9900,142503,5685.87
000758,中色股份,2026-06-05,6.8000,6.9600,6.6500,6.7200,527585,35453.71
000759,中百集团,2026-06-05,5.0600,5.7000,5.0200,5.7000,622955,35508.44
000761,本钢板材,2026-06-05,2.4700,2.5100,2.4300,2.4400,156403,3816.23
000762,西藏矿业,2026-06-05,28.1500,28.6600,27.2900,27.9900,221281,61936.55
000766,通化金马,2026-06-05,24.6900,25.0900,24.3100,24.7000,190073,46948.03
000767,晋控电力,2026-06-05,5.7200,6.0200,5.2500,5.3400,4206338,224618.45
000768,中航西飞,2026-06-05,21.0300,21.2600,20.9800,21.0300,210263,44218.31
000776,广发证券,2026-06-05,19.1700,19.5900,18.7500,18.8100,789893,148578.87
000777,中核科技,2026-06-05,17.6500,17.8800,17.2200,17.2200,106200,18287.64
000778,新兴铸管,2026-06-05,4.2700,4.2800,4.1800,4.2200,627898,26497.30
000779,甘咨询,2026-06-05,7.4900,7.6700,7.4500,7.5200,61480,4623.30
000782,恒申新材,2026-06-05,7.4300,7.6100,7.2900,7.3200,180600,13219.92
000783,长江证券,2026-06-05,7.7100,7.7700,7.4800,7.5000,878070,65855.25
000785,居然智家,2026-06-05,2.3200,2.5600,2.3200,2.4700,1759855,43468.42
000786,北新建材,2026-06-05,22.2000,22.4800,21.9000,21.9400,76528,16790.24
000788,北大医药,2026-06-05,5.1500,5.2600,5.1200,5.1800,108770,5634.29
000789,万年青,2026-06-05,4.4500,4.5100,4.4200,4.4600,22781,1016.03
000790,华神科技,2026-06-05,3.8000,3.9700,3.7300,3.8300,217570,8332.93
000791,甘肃能源,2026-06-05,9.7900,10.0700,9.1700,9.2000,789622,72645.22
000792,盐湖股份,2026-06-05,29.2500,30.3500,28.9800,29.4500,857145,252429.20
000793,*ST华闻,2026-06-05,2.6100,2.6100,2.5400,2.5500,226537,5776.69
000795,英洛华,2026-06-05,8.9200,9.3400,8.8100,9.2000,296299,27259.51
000796,凯撒旅业,2026-06-05,4.5300,4.6500,4.5000,4.5400,394624,17915.93
000797,中国武夷,2026-06-05,2.5100,2.5700,2.5000,2.5300,282710,7152.56
000798,中水渔业,2026-06-05,8.1700,8.3200,8.0200,8.0500,97964,7886.10
000799,酒鬼酒,2026-06-05,44.0100,46.7400,44.0100,44.5100,234828,104521.94
000800,一汽解放,2026-06-05,6.0700,6.1600,6.0700,6.1100,125552,7671.23
000801,四川九洲,2026-06-05,12.5500,12.7700,12.2000,12.4400,165024,20528.99
000802,500沪市,2026-06-05,4.8800,4.9200,4.6400,4.8700,774375,37712.06
000803,山高环能,2026-06-05,7.7200,7.7700,7.4100,7.4700,113303,8463.73
000807,云铝股份,2026-06-05,28.3600,28.9500,27.5000,27.6400,670499,185325.92
000809,和展能源,2026-06-05,3.9900,4.0400,3.8200,3.9800,303134,12064.73
000810,创维数字,2026-06-05,11.0000,11.3600,10.8200,11.1000,118710,13176.81
000811,冰轮环境,2026-06-05,31.4300,32.1000,30.5600,31.0400,249271,77373.72
000812,陕西金叶,2026-06-05,3.6000,3.6800,3.5800,3.6600,115361,4222.21
000813,德展健康,2026-06-05,3.1200,3.1500,3.0300,3.1000,312529,9688.40
000815,美利云,2026-06-05,15.8500,16.0700,15.4100,15.6900,347846,54577.04
000816,智慧农业,2026-06-05,2.6100,2.7200,2.6100,2.6700,331449,8849.69
000818,航锦科技,2026-06-05,13.6600,13.9600,13.2400,13.7000,208267,28532.58
000819,有色金属,2026-06-05,14.3100,14.7400,14.1500,14.4300,51570,7441.55
000820,*ST节能,2026-06-05,3.1700,3.4700,3.1700,3.4400,341251,11739.03
000821,ST京机,2026-06-05,9.2400,9.7000,9.0800,9.5600,234015,22371.83
000822,山东海化,2026-06-05,4.7700,4.8900,4.7400,4.8200,149799,7220.31
000823,800有色,2026-06-05,17.3000,18.1700,16.7700,17.6100,993872,175020.86
000825,太钢不锈,2026-06-05,3.8600,3.9100,3.8100,3.8500,281397,10833.78
000826,*ST启环,2026-06-05,2.3100,2.4100,2.2900,2.3000,370586,8523.48
000828,东莞控股,2026-06-05,9.9600,10.1000,9.9200,9.9500,46001,4577.10
