code,trade_date,pe,pb,ps,total_market_cap,circulating_market_cap
300809,2026-06-05,74.9200,5.2400,,9581246338.48,
600892,2026-06-06,0.0000,229.3700,,2053233682.81,
300811,2026-06-05,42.6400,12.0600,,37743446953.13,
300812,2026-06-05,61.0300,6.9500,,5451796644.53,
300813,2026-06-05,52.0800,3.1300,,2520943343.75,
300814,2026-06-05,159.8200,18.4400,,30205755109.18,
300815,2026-06-05,4.7800,1.6700,,7852262246.09,
300817,2026-06-05,25.3300,4.0000,,4213155320.31,
002085,2026-06-06,10.1300,3.2200,,24630251000.00,
300820,2026-06-05,40.4100,5.6900,,14684256226.17,
300822,2026-06-05,19.7700,3.4800,,4361506679.69,
300823,2026-06-05,15.2300,2.2600,,2195269973.44,
300824,2026-06-05,8.2500,3.4500,,2702109269.53,
300825,2026-06-05,46.2700,3.4300,,6923378304.30,
300826,2026-06-05,46.3100,2.1500,,3232215179.88,
300827,2026-06-05,17.0300,3.8700,,16656212718.75,
300828,2026-06-05,51.1100,4.1600,,3283505905.86,
600917,2026-06-06,0.0000,1.3900,,8023743993.75,
300832,2026-06-05,7.9100,3.6800,,34948773475.00,
300833,2026-06-05,10.4400,1.7500,,4342418797.95,
300834,2026-06-05,45.0300,3.2800,,9427977869.14,
300835,2026-06-05,91.2100,19.7800,,25161222500.00,
300837,2026-06-05,23.4900,1.9900,,2810157239.26,
300838,2026-06-05,171.9900,2.3500,,2233863788.38,
300839,2026-06-05,9.6700,5.6100,,4518842256.25,
300840,2026-06-05,43.3900,4.1900,,5383200000.00,
300841,2026-06-05,21.8300,1.6800,,5972359721.48,
300842,2026-06-05,82.1700,7.4300,,11917293566.70,
300843,2026-06-05,40.4600,8.9600,,14589612400.00,
002088,2026-06-06,152.2400,1.7500,,4438510638.67,
002090,2026-06-06,18.4300,2.5700,,4029805720.31,
002091,2026-06-06,6.3700,0.8400,,13493819525.00,
300847,2026-06-05,17.2500,2.9100,,4422389400.00,
300848,2026-06-05,22.4900,3.9200,,6118792925.78,
300850,2026-06-05,8.4100,1.7600,,12579926034.38,
300851,2026-06-05,68.4900,1.6900,,2267223031.25,
300852,2026-06-05,27.6400,3.6200,,8146450959.47,
600935,2026-06-06,0.0000,1.4300,,8519529356.25,
300855,2026-06-05,13.9800,6.3500,,13361053542.19,
300856,2026-06-05,13.5400,2.0200,,5522728246.88,
300857,2026-06-05,14.9000,21.3200,,111804766394.92,
300858,2026-06-05,27.4600,2.2100,,4105253621.48,
300861,2026-06-05,6.3800,1.8800,,12395456648.44,
600939,2026-06-06,0.0000,0.7900,,5555227000.00,
300864,2026-06-05,7.7100,2.5300,,3549832606.25,
300866,2026-06-05,12.7600,5.3900,,60164850017.19,
300710,2026-06-05,0.0000,9.0000,,3900019867.19,
300867,2026-06-05,5.2900,1.4700,,5937542898.44,
002094,2026-06-06,44.9900,2.3700,,3502850721.09,
002096,2026-06-06,14.0500,1.8600,,15096164307.81,
002097,2026-06-06,49.9400,1.9400,,9069769721.88,
300871,2026-06-05,5.3000,1.8300,,4116401648.44,
300872,2026-06-05,123.5700,2.5100,,9318231679.69,
300873,2026-06-05,419.1600,1.6000,,5156144378.13,
002098,2026-06-06,8.6000,1.7000,,2584760000.00,
002099,2026-06-06,34.1500,1.8300,,9032431443.75,
300877,2026-06-05,115.6200,2.0200,,3403200000.00,
300879,2026-06-05,16.2900,3.0900,,3815217541.99,
300880,2026-06-05,33.5100,3.9000,,4183743812.50,
300881,2026-06-05,12.5900,4.4600,,5524200000.00,
300882,2026-06-05,20.6100,3.5600,,4596391133.98,
600960,2026-06-06,0.0000,1.1800,,4144247443.75,
300885,2026-06-05,28.0700,7.3900,,6762136464.84,
600975,2026-06-06,0.0000,3.3700,,6023369484.38,
300888,2026-06-05,6.5600,1.4000,,16485756770.70,
002102,2026-06-06,23.7000,1.8100,,5619672651.56,
300890,2026-06-05,17.5700,1.9300,,4118894640.04,
002103,2026-06-06,17.6000,2.8500,,3579629152.34,
300893,2026-06-05,13.0700,4.6500,,9833696799.61,
600977,2026-06-06,0.0000,2.4300,,26679430000.00,
002106,2026-06-06,27.3500,1.7000,,9542634643.75,
300896,2026-06-05,10.0300,3.8000,,29920307775.00,
300897,2026-06-05,57.9200,4.0000,,3913006904.30,
002107,2026-06-06,9.8000,5.3100,,3590243770.31,
300900,2026-06-05,111.0800,6.0400,,11702895149.22,
002108,2026-06-06,17.7100,1.5500,,7830841835.94,
600981,2026-06-06,0.0000,1.1600,,5785477462.50,
600984,2026-06-06,0.0000,3.0800,,5505852309.38,
300905,2026-06-05,31.4500,5.5800,,11059590139.06,
300906,2026-06-05,15.6600,2.5200,,2358400000.00,
300909,2026-06-05,75.7600,4.0000,,7967136739.84,
002111,2026-06-06,6.9000,1.7300,,5330744114.06,
300912,2026-06-05,30.8300,7.0300,,3118165952.34,
300913,2026-06-05,43.0700,7.8900,,20909646718.75,
300916,2026-06-05,337.3900,2.9500,,4039907029.10,
300917,2026-06-05,14.6200,3.9100,,4797910000.00,
300918,2026-06-05,22.1100,1.7600,,6807507869.14,
300919,2026-06-05,9.1200,2.1300,,50632690970.31,
300921,2026-06-05,39.4800,5.6500,,4695873194.53,
300922,2026-06-05,1613.1500,3.8900,,3929624189.26,
300923,2026-06-05,108.7100,1.5900,,1820376000.00,
300925,2026-06-05,34.4100,3.4400,,7733908668.75,
002112,2026-06-06,24.6700,6.0100,,5197300222.85,
002115,2026-06-06,46.1600,4.8300,,9975193335.94,
300930,2026-06-05,21.7900,4.2100,,3986000000.00,
002116,2026-06-06,10.1600,1.4900,,4182831032.03,
300932,2026-06-05,28.3100,2.4000,,4275308889.84,
300933,2026-06-05,23.3100,1.8100,,3851517175.00,
002117,2026-06-06,9.7400,3.2600,,4833943892.58,
002119,2026-06-06,36.5900,6.6200,,9318301332.03,
300938,2026-06-05,28.9600,6.7700,,12981974528.13,
300939,2026-06-05,51.5700,5.1600,,7462800000.00,
002120,2026-06-06,4.0100,0.9200,,19540616425.00,
300943,2026-06-05,82.3900,7.6600,,7828726200.00,
300945,2026-06-05,5.6700,1.8700,,3239204995.31,
300946,2026-06-05,52.7800,6.3500,,7581979212.89,
600986,2026-06-06,0.0000,2.3700,,12211341053.13,
300950,2026-06-05,51.5200,3.3500,,2790175110.94,
002122,2026-06-06,38.2900,2.3900,,5223916631.25,
300952,2026-06-05,83.9100,3.2400,,5494472998.83,
300953,2026-06-05,12.5200,7.4500,,35270597587.50,
600990,2026-06-06,0.0000,3.3200,,5141843324.02,
600992,2026-06-06,0.0000,2.1100,,3009705200.00,
300957,2026-06-05,22.1100,2.3300,,14584548000.00,
002125,2026-06-06,11.9600,3.1400,,10689089749.22,
002126,2026-06-06,19.8000,5.6700,,42391113053.13,
002127,2026-06-06,21.9600,1.8400,,7168221768.75,
300962,2026-06-05,14.8700,3.3400,,3513865216.21,
300963,2026-06-05,34.6700,5.9400,,6664039200.00,
300964,2026-06-05,72.7600,8.5100,,8688450477.93,
002128,2026-06-06,4.2800,1.6400,,85707668000.00,
300966,2026-06-05,95.4000,4.1600,,3051490810.06,
600996,2026-06-06,0.0000,7.4600,,11694981801.56,
002130,2026-06-06,12.4400,3.1500,,28781683787.50,
300971,2026-06-05,20.7200,2.3400,,2529576000.00,
300972,2026-06-05,5.8000,17.5500,,36506714843.75,
300973,2026-06-05,6.9300,1.7600,,4433337051.17,
300976,2026-06-05,17.3900,3.4100,,12513516317.58,
002131,2026-06-06,121.3000,2.9400,,37921961000.00,
300980,2026-06-05,22.1200,2.6900,,3831309169.92,
300981,2026-06-05,101.1700,0.9500,,4987699950.00,
002132,2026-06-06,14.5000,2.3200,,8213051868.75,
300985,2026-06-05,42.6400,5.4300,,4797101500.00,
300988,2026-06-05,11.3000,2.6400,,3447106215.82,
002134,2026-06-06,56.7700,12.7800,,6580460468.75,
002135,2026-06-06,54.4800,1.3400,,8310642625.00,
002137,2026-06-06,44.6800,3.8900,,5977174728.52,
300995,2026-06-05,40.4100,4.3500,,2775164903.71,
300998,2026-06-05,145.2200,2.7900,,3593833019.53,
300999,2026-06-05,9.4100,1.4200,,139389111037.50,
301000,2026-06-05,29.3300,5.9600,,7858457762.70,
301004,2026-06-05,9.0300,3.0900,,5546467892.58,
301005,2026-06-05,137.6000,25.0400,,19578475087.50,
301006,2026-06-05,62.2500,1.5800,,2085021600.00,
301008,2026-06-05,230.0800,2.1900,,3304201614.84,
301009,2026-06-05,134.5100,1.8800,,2528298000.00,
301010,2026-06-05,96.1700,2.5300,,2098440000.00,
002138,2026-06-06,25.2100,7.0600,,44839368309.38,
301012,2026-06-05,29.3300,5.0600,,6026981976.56,
301013,2026-06-05,407.6900,19.6400,,13143369329.30,
301015,2026-06-05,8.9400,4.4500,,11080156060.94,
301016,2026-06-05,181.4700,4.5900,,4730107200.00,
301017,2026-06-05,55.0200,2.7900,,5698779886.72,
301019,2026-06-05,11.7200,3.0100,,3429589053.52,
301020,2026-06-05,11.9100,3.5400,,3572160000.00,
301021,2026-06-05,125.7900,13.8600,,14493595441.21,
002139,2026-06-06,24.3200,1.8000,,12617970200.00,
002140,2026-06-06,5.0100,1.4600,,7129700035.94,
301028,2026-06-05,12.0800,4.1100,,7039630771.88,
301029,2026-06-05,14.2400,4.0900,,18391878164.06,
301031,2026-06-05,14.7500,10.2700,,16797525685.84,
301032,2026-06-05,13.2700,2.1100,,2686226058.59,
002141,2026-06-06,32.6100,4.0200,,3243418353.13,
002142,2026-06-06,2.4700,0.8700,,201805729500.00,
301039,2026-06-05,9.4100,1.0000,,14768100075.00,
002145,2026-06-06,16.1200,1.3800,,16749357625.00,
301043,2026-06-05,16.0300,3.5100,,3036200000.00,
600997,2026-06-06,0.0000,0.6900,,9320385082.81,
301047,2026-06-05,23.1400,1.3900,,7439300524.22,
301048,2026-06-05,10.7200,1.7600,,5056000617.19,
002148,2026-06-06,152.2000,3.0200,,3676583482.03,
002149,2026-06-06,345.0500,8.5200,,31733929296.88,
301053,2026-06-05,32.9300,6.2100,,5558965510.25,
301055,2026-06-05,18.5100,7.7000,,5397600000.00,
301056,2026-06-05,34.4900,4.3700,,3473562823.83,
301057,2026-06-05,21.8400,4.5400,,3565227442.97,
301058,2026-06-05,12.0200,1.9100,,4467031868.75,
301059,2026-06-05,14.3600,4.9700,,3256959915.04,
301060,2026-06-05,9.5900,2.2300,,3540570210.94,
301061,2026-06-05,7.0700,2.7000,,11774060542.97,
002150,2026-06-06,65.2500,4.5400,,9819239750.39,
301063,2026-06-05,31.4600,1.3100,,2064254707.81,
301066,2026-06-05,22.4200,2.5900,,3342955790.82,
002151,2026-06-06,139.9400,3.9200,,18969306791.41,
301069,2026-06-05,20.7400,3.7200,,8564992734.38,
002152,2026-06-06,11.1600,1.9900,,25256004792.19,
002154,2026-06-06,2.4800,1.2000,,5866521675.00,
301076,2026-06-05,42.6500,5.5700,,6713515729.49,
301077,2026-06-05,13.7800,3.7700,,4522398117.19,
301079,2026-06-05,127.8300,8.2200,,3941166897.07,
301080,2026-06-05,13.7700,2.3600,,6369470191.41,
301081,2026-06-05,143.7800,3.8300,,4250744716.21,
002155,2026-06-06,6.4200,4.3900,,38206823062.50,
301083,2026-06-05,59.2200,3.1700,,2653771152.34,
301085,2026-06-05,24.1400,6.0000,,5727196406.25,
301086,2026-06-05,48.4800,9.4600,,18822990993.16,
301087,2026-06-05,10.3100,2.0600,,11032902324.61,
301090,2026-06-05,49.4500,1.5700,,10336679071.88,
002156,2026-06-06,30.8300,6.4800,,101436175125.00,
601011,2026-06-06,0.0000,1.1600,,6302536307.81,
301096,2026-06-05,50.0700,2.5600,,6414978104.88,
002158,2026-06-06,12.5400,3.4200,,15244984135.55,
301099,2026-06-05,17.1100,8.1600,,11709797534.38,
002159,2026-06-06,12.4000,1.7300,,2563776922.27,
301103,2026-06-05,8.0300,1.3700,,2624820229.88,
301106,2026-06-05,41.3500,2.5800,,3342423522.27,
301107,2026-06-05,32.0800,3.7700,,3627236258.11,
002160,2026-06-06,35.6800,1.2000,,4533909344.53,
301112,2026-06-05,201.9900,3.1900,,3557200566.41,
601012,2026-06-06,0.0000,1.9700,,99500009862.50,
601015,2026-06-06,0.0000,1.7200,,8272115507.81,
301118,2026-06-05,13.2800,2.3400,,3186879786.33,
601118,2026-06-06,0.0000,2.9500,,28244223562.50,
002164,2026-06-06,32.5800,4.4600,,7093875566.80,
301123,2026-06-05,270.9900,9.1700,,25716544000.00,
301126,2026-06-05,34.6400,1.3800,,2066356223.44,
301127,2026-06-05,20.3300,2.6900,,9093267534.38,
301130,2026-06-05,22.9400,2.3900,,2107429044.19,
301131,2026-06-05,21.9500,1.8300,,2032348119.14,
301132,2026-06-05,32.5300,3.2100,,5895315556.35,
002166,2026-06-06,13.4300,1.7900,,5710393390.63,
301136,2026-06-05,67.5200,2.5100,,3638207517.97,
301137,2026-06-05,103.5900,5.0600,,7034360385.55,
301141,2026-06-05,98.6100,4.7500,,6090000544.92,
301149,2026-06-05,10.5600,2.3300,,4927800000.00,
002167,2026-06-06,52.2300,5.9400,,10574290289.06,
301152,2026-06-05,35.5400,2.4800,,3004122000.00,
301155,2026-06-05,82.9900,1.9200,,11115227594.73,
301156,2026-06-05,17.6700,3.1800,,2377431068.55,
301157,2026-06-05,43.0100,3.7800,,4204800000.00,
301158,2026-06-05,50.1400,2.1400,,2995433400.00,
601226,2026-06-06,0.0000,1.9900,,8635321882.03,
301160,2026-06-05,15.3100,3.9200,,7302489095.70,
301162,2026-06-05,34.3100,4.8000,,7756362480.47,
301163,2026-06-05,62.5300,1.8400,,2112624000.00,
002169,2026-06-06,54.1100,4.4100,,12335416025.00,
301168,2026-06-05,195.6200,2.4000,,5097600000.00,
002170,2026-06-06,4.0900,2.7700,,11197858834.38,
301170,2026-06-05,10.7500,1.4100,,2541000000.00,
002171,2026-06-06,14.8800,2.3400,,20854750890.63,
301172,2026-06-05,240.3700,3.6000,,5362403200.00,
301175,2026-06-05,9.5800,2.1700,,8242528000.00,
301177,2026-06-05,25.4300,1.5200,,9558554873.44,
301179,2026-06-05,34.3300,3.4400,,8743292683.59,
002172,2026-06-06,47.6800,13.7600,,2496287185.94,
301181,2026-06-05,17.8600,3.0900,,4593216937.89,
601238,2026-06-06,0.0000,0.6000,,62202100312.50,
301187,2026-06-05,39.7800,3.0200,,4423096157.23,
601279,2026-06-06,0.0000,1.3600,,5629540078.13,
301195,2026-06-05,13.7200,1.4800,,3646447307.42,
002177,2026-06-06,50.0700,2.9100,,4993415112.50,
301199,2026-06-05,19.7700,1.9300,,3755921041.41,
301200,2026-06-05,41.9800,11.9700,,135552933140.63,
301201,2026-06-05,77.7300,2.5900,,5442831442.77,
301203,2026-06-05,18.8400,2.5100,,3504000000.00,
301205,2026-06-05,1438.6900,26.9200,,43819739879.30,
301207,2026-06-05,27.5700,1.7900,,10301611350.00,
301210,2026-06-05,17.2900,2.3400,,4404629680.66,
301211,2026-06-05,44.4000,1.7900,,4092480000.00,
301212,2026-06-05,48.1700,2.1700,,2934360000.00,
301213,2026-06-05,75.1800,6.5300,,5251680000.00,
301215,2026-06-05,15.9100,2.5000,,7427079000.00,
601515,2026-06-06,0.0000,1.5400,,7524680143.75,
301219,2026-06-05,4.0800,2.1900,,21660594335.16,
002179,2026-06-06,20.0800,3.2400,,79996410950.00,
301223,2026-06-05,7.6700,1.0800,,3277375332.23,
301225,2026-06-05,36.9300,6.1300,,9821100000.00,
301226,2026-06-05,402.0800,4.2700,,3877632000.00,
002180,2026-06-06,33.5500,2.3700,,21655215742.19,
002181,2026-06-06,99.7200,4.1100,,17462315375.00,
301230,2026-06-05,19.4800,4.5000,,4631483439.84,
301232,2026-06-05,303.0200,9.6600,,13665888052.44,
301233,2026-06-05,14.8100,2.8200,,2832908800.00,
002182,2026-06-06,272.8400,2.6300,,13885081875.00,
002183,2026-06-06,108.2700,2.0100,,18205033528.13,
301238,2026-06-05,13.3700,2.2900,,16881332134.38,
301246,2026-06-05,7.9800,2.5000,,11520195750.00,
002184,2026-06-06,135.1000,3.2500,,4134923681.64,
301251,2026-06-05,132.1000,5.7800,,8983193798.44,
301256,2026-06-05,32.3500,3.2200,,5620800000.00,
301257,2026-06-05,27.3100,2.5600,,3283439479.88,
301259,2026-06-05,54.8500,5.9800,,5293080000.00,
301260,2026-06-05,5.7400,1.8000,,7786857230.86,
301261,2026-06-05,12.5700,4.8200,,7787950206.64,
301263,2026-06-05,35.0700,5.9100,,10023018956.64,
301265,2026-06-05,24.8700,3.7800,,8043938542.97,
301266,2026-06-05,11.5900,2.0400,,3700180110.55,
301267,2026-06-05,8.1600,2.5700,,14011200000.00,
301268,2026-06-05,126.3100,4.6600,,6954894397.27,
002185,2026-06-06,69.2400,3.3000,,60087501400.00,
002186,2026-06-06,42.5000,3.3800,,2881993838.67,
301275,2026-06-05,10.0400,4.3700,,18146304000.00,
301277,2026-06-05,10.2500,2.3300,,3701220081.25,
301278,2026-06-05,55.2300,2.1900,,3116459244.73,
301281,2026-06-05,15.6600,3.3800,,4710615000.00,
301282,2026-06-05,74.0800,3.8200,,6602231265.63,
002187,2026-06-06,16.1100,0.9700,,3889965082.03,
301286,2026-06-05,40.7000,12.2500,,24818203000.00,
301287,2026-06-05,28.1700,2.0700,,2440788700.00,
601519,2026-06-06,0.0000,14.0600,,18240597200.00,
301289,2026-06-05,15.9200,3.8800,,4017000000.00,
301291,2026-06-05,63.6900,3.0800,,15671834732.62,
301292,2026-06-05,7.2300,5.0900,,14555249665.04,
301301,2026-06-05,17.2600,2.3300,,19111828450.00,
601606,2026-06-06,0.0000,10.6100,,23160825431.25,
301303,2026-06-05,12.8100,1.9700,,6900544000.00,
301305,2026-06-05,7.9600,1.9000,,7428196583.98,
002191,2026-06-06,14.9800,0.9000,,5472098367.19,
002192,2026-06-06,7.1700,5.1500,,19938922448.05,
301308,2026-06-05,5.7000,17.8900,,219995958735.16,
301310,2026-06-05,17.2200,2.6900,,6364657090.43,
601616,2026-06-06,0.0000,1.4300,,3414701250.00,
301314,2026-06-05,280.5500,2.7200,,2867475000.00,
301316,2026-06-05,216.7100,14.9800,,16608440000.00,
601718,2026-06-06,0.0000,0.7300,,8852970831.25,
301318,2026-06-05,75.3500,1.5600,,2952221921.29,
301320,2026-06-05,140.2300,2.7500,,2897599200.00,
002195,2026-06-06,199.4700,4.2400,,42018812550.00,
301323,2026-06-05,21.5700,3.9100,,8789203485.55,
002196,2026-06-06,58.3400,4.7600,,6783527784.38,
002197,2026-06-06,225.0200,2.2800,,4024076933.59,
301327,2026-06-05,65.7100,1.5300,,9308474252.73,
301329,2026-06-05,17.6600,3.1700,,5039622000.00,
301330,2026-06-05,49.3600,1.8000,,6241521883.59,
301331,2026-06-05,19.6700,2.2600,,2460145431.74,
301332,2026-06-05,17.7000,1.3000,,3854046875.00,
301333,2026-06-05,19.6700,2.2500,,4490064582.52,
002198,2026-06-06,15.9700,2.7200,,1989438434.38,
301339,2026-06-05,12.5500,2.3600,,6621602739.06,
301353,2026-06-05,17.0900,1.9100,,2511124197.95,
601778,2026-06-06,0.0000,1.2100,,19872608518.75,
301358,2026-06-05,4.5000,2.8900,,60990365750.00,
002201,2026-06-06,44.0000,5.8100,,6887795575.39,
301363,2026-06-05,26.1700,3.9200,,14836161181.25,
002202,2026-06-06,10.7100,2.4400,,97147141250.00,
301366,2026-06-05,87.4500,4.6900,,10143647025.98,
301369,2026-06-05,548.4700,12.3400,,18726420212.50,
301372,2026-06-05,42.2400,3.2700,,2423999038.33,
301376,2026-06-05,9.3800,2.0500,,7055281296.09,
301380,2026-06-05,27.9800,4.1900,,3166484725.20,
301382,2026-06-05,31.1000,5.9000,,11278103357.81,
002203,2026-06-06,10.0100,2.5600,,43635021150.00,
301386,2026-06-05,20.7000,2.0500,,3122000000.00,
002204,2026-06-06,5.3600,1.3900,,11163318600.00,
301388,2026-06-05,56.9600,2.8700,,2822431315.43,
601908,2026-06-06,0.0000,1.1900,,8837446293.75,
301392,2026-06-05,61.1800,22.2100,,16820000000.00,
301393,2026-06-05,17.4300,2.4400,,5829840000.00,
301396,2026-06-05,116.7800,28.5400,,35333605781.25,
301397,2026-06-05,22.7600,2.3700,,4802200477.05,
002206,2026-06-06,5.0600,1.5100,,6229430525.00,
301408,2026-06-05,8.2000,2.9900,,6508162700.00,
301413,2026-06-05,373.4100,9.0900,,11545014438.48,
301418,2026-06-05,40.9900,2.1500,,3479665122.07,
301419,2026-06-05,57.0700,7.2600,,7062000000.00,
301421,2026-06-05,171.2800,9.1900,,11086941392.87,
301428,2026-06-05,21.2900,2.9100,,3509574491.21,
301429,2026-06-05,14.5600,1.7000,,2311201000.00,
301446,2026-06-05,20.5900,3.9700,,4811040000.00,
301449,2026-06-05,107.0100,3.5200,,4051305033.59,
301458,2026-06-05,45.8400,9.9600,,16938668734.38,
301468,2026-06-05,113.0600,3.8400,,8858281169.14,
301469,2026-06-05,11.3800,2.0200,,2848148400.00,
301479,2026-06-05,33.1000,6.4600,,8444591964.84,
601929,2026-06-06,0.0000,1.9300,,9038551243.75,
301487,2026-06-05,54.2300,5.5800,,10773408562.50,
301491,2026-06-05,18.9700,2.5400,,5530230000.00,
301498,2026-06-05,13.5900,3.5400,,16779814117.19,
301499,2026-06-05,36.2900,3.6200,,4726935111.13,
301503,2026-06-05,54.9700,2.2800,,2504000000.00,
301505,2026-06-05,94.1100,2.2900,,2228512000.00,
301507,2026-06-05,7.1700,2.7400,,4499715226.56,
301508,2026-06-05,18.4200,2.7700,,5749346516.80,
301509,2026-06-05,19.8600,1.4900,,3305057426.56,
301510,2026-06-05,63.4600,9.6500,,14000350000.00,
301511,2026-06-05,51.1600,18.1200,,75323478066.41,
601949,2026-06-06,0.0000,1.0000,,9919673931.25,
301513,2026-06-05,23.3100,5.0700,,6861000000.00,
002210,2026-06-06,61.0100,7.5600,,7078879281.25,
002211,2026-06-06,85.0200,33.6600,,1630433695.31,
301518,2026-06-05,35.6000,2.7000,,4492098220.31,
601956,2026-06-06,0.0000,1.3200,,3251054826.17,
002213,2026-06-06,57.3900,16.2500,,8967429912.50,
301522,2026-06-05,42.5000,5.2800,,10237490767.19,
301526,2026-06-05,30.3600,9.6100,,82016599218.75,
601992,2026-06-06,0.0000,0.4400,,17084434000.00,
301529,2026-06-05,44.7000,9.7600,,13737160664.06,
301531,2026-06-05,59.3700,12.1700,,17622610722.66,
301533,2026-06-05,33.2200,2.3900,,2690654357.62,
301536,2026-06-05,15.0000,10.2500,,33041385552.73,
301538,2026-06-05,19.9500,4.8400,,7126560000.00,
301548,2026-06-05,17.6200,4.3500,,6888660000.00,
301552,2026-06-05,12.8100,2.6700,,3232611200.00,
301555,2026-06-05,26.3000,3.1600,,3566107924.80,
301556,2026-06-05,94.1200,5.8200,,5764075200.00,
002215,2026-06-06,1.1900,1.8300,,8931194732.03,
301558,2026-06-05,37.7100,3.8800,,5372077544.53,
301559,2026-06-05,36.7800,1.8200,,8370000000.00,
301563,2026-06-05,35.7500,14.5800,,18454742368.36,
301565,2026-06-05,32.4600,4.2300,,10320258000.00,
301568,2026-06-05,34.1200,8.4400,,9019621103.52,
301571,2026-06-05,41.6900,5.0300,,10388759519.53,
301575,2026-06-05,12.5100,2.5600,,3639273300.00,
002217,2026-06-06,2295.5100,10.1600,,18997672825.00,
301581,2026-06-05,48.0000,3.8600,,3924800000.00,
301584,2026-06-05,14.3900,4.3200,,9377882357.81,
301586,2026-06-05,80.9900,2.3400,,3036903228.52,
301589,2026-06-05,14.6000,3.6300,,13912499226.07,
601996,2026-06-06,0.0000,1.1900,,2925586926.56,
301591,2026-06-05,31.0100,5.6700,,5216281013.67,
002219,2026-06-06,36.4300,3.7100,,7456151250.00,
301596,2026-06-05,30.7300,6.9600,,6231097801.51,
301598,2026-06-05,18.2600,3.2100,,3227566677.73,
301599,2026-06-05,34.8500,10.5400,,22205820000.00,
